Unnamed: 0,Name,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
4058,Coq & Bock,Paris,"['French', 'Pub']",4059.0,4.5,$$ - $$$,38.0,"[['Cool neighborood pub', 'Quality parisian pub'], ['02/13/2017', '11/03/2016']]",/Restaurant_Review-g187147-d8571314-Reviews-Coq_Bock-Paris_Ile_de_France.html,d8571314
731,Restaurant Victor,Paris,"['French', 'European']",732.0,4.5,$$ - $$$,483.0,"[['Great neighborhood restaurant', 'Good Food. Very correct reaction to a comp...'], ['12/31/2017', '12/29/2017']]",/Restaurant_Review-g187147-d785782-Reviews-Restaurant_Victor-Paris_Ile_de_France.html,d785782
2376,La Carota,Barcelona,"['International', 'Spanish', 'Contemporary', 'Fusion', 'Diner']",2377.0,4.5,$$ - $$$,10.0,"[['Good food and excellente service'], ['12/15/2017']]",/Restaurant_Review-g187497-d13010640-Reviews-La_Carota-Barcelona_Catalonia.html,d13010640
1340,Red Caffe Kft,Budapest,,1341.0,5.0,,,"[['Great bakery!'], ['05/12/2015']]",/Restaurant_Review-g274887-d8069239-Reviews-Red_Caffe_Kft-Budapest_Central_Hungary.html,d8069239
577,Menzingers,Munich,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",583.0,4.0,$$ - $$$,83.0,"[['Lovely outdoor spaces-recommend to go in s...', 'Amazing'], ['04/17/2017', '09/16/2017']]",/Restaurant_Review-g187309-d958059-Reviews-Menzingers-Munich_Upper_Bavaria_Bavaria.html,d958059
4189,Mr Dumpling,Barcelona,,4190.0,5.0,,,"[[], []]",/Restaurant_Review-g187497-d10214438-Reviews-Mr_Dumpling-Barcelona_Catalonia.html,d10214438
3864,China Fusion,Prague,"['Chinese', 'Japanese', 'Sushi', 'Asian', 'Fusion']",3873.0,3.5,$$ - $$$,27.0,"[['Pretty Place', 'Worst restaurant in Pragu - nie wieder!'], ['08/20/2017', '07/01/2017']]",/Restaurant_Review-g274707-d1090778-Reviews-China_Fusion-Prague_Bohemia.html,d1090778
203,Pizzaria Lisboa,Lisbon,"['Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options']",204.0,4.0,$$ - $$$,598.0,"[['Great food, great atmosphere, great servic...', 'Excellent carpaccio, average pizza'], ['02/14/2018', '01/08/2018']]",/Restaurant_Review-g189158-d4084316-Reviews-Pizzaria_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,d4084316
2129,Arcobianco_comercio de Gelados,Lisbon,"['Italian', 'American', 'Brazilian', 'South American']",2132.0,5.0,$$ - $$$,,"[[], []]",/Restaurant_Review-g189158-d10755939-Reviews-Arcobianco_comercio_de_Gelados-Lisbon_Lisbon_District_Central_Portugal.html,d10755939
14039,Tandoori Raj,London,"['Indian', 'Asian', 'Eastern European']",14049.0,3.0,$$ - $$$,50.0,"[['Average, but no problems', 'Did what I wanted it to do'], ['02/03/2017', '11/08/2017']]",/Restaurant_Review-g186338-d1389973-Reviews-Tandoori_Raj-London_England.html,d1389973
1645,RomanTino,Zurich,,,,,,,/Restaurant_Review-g188113-d11904491-Reviews-RomanTino-Zurich.html,d11904491
1527,Le Roi Albert,Brussels,"['Belgian', 'European']",1528.0,4.0,$,11.0,"[['"" GOOD PUB GRUB *'], ['10/26/2015']]",/Restaurant_Review-g947638-d7343364-Reviews-Le_Roi_Albert-Watermael_Boitsfort_Brussels.html,d7343364
2467,Suppengrun Inh.Hagen u. Christiane Franke,Berlin,,2469.0,4.5,,17.0,"[['Great Soup', 'Amazing Soups'], ['02/19/2016', '01/04/2016']]",/Restaurant_Review-g187323-d1346419-Reviews-Suppengrun_Inh_Hagen_u_Christiane_Franke-Berlin.html,d1346419
11709,Flavour Garden,London,"['International', 'Healthy', 'Vegetarian Friendly']",11719.0,4.0,$$ - $$$,14.0,"[['Came at the tail end of lunch', 'Team Lunch'], ['10/23/2017', '10/13/2017']]",/Restaurant_Review-g186338-d12430834-Reviews-Flavour_Garden-London_England.html,d12430834
4142,White Hart Brew Pub,London,"['Bar', 'British', 'Pub', 'Vegetarian Friendly']",4149.0,4.0,$$ - $$$,97.0,"[['Good but not perfect', 'Pint in the pub'], ['07/21/2017', '04/28/2017']]",/Restaurant_Review-g186338-d3400058-Reviews-White_Hart_Brew_Pub-London_England.html,d3400058
16860,Roxbury Bar And Grill,London,,,,,,,/Restaurant_Review-g186338-d5098575-Reviews-Roxbury_Bar_And_Grill-London_England.html,d5098575
13764,Bella 2 Cafe,London,,13774.0,4.0,,4.0,"[['Mediocre', 'Great'], ['08/21/2016', '08/15/2012']]",/Restaurant_Review-g186338-d1027276-Reviews-Bella_2_Cafe-London_England.html,d1027276
3849,Osteria all'Alberone,Rome,['Italian'],3850.0,4.0,$$ - $$$,83.0,"[['Great little osteria', 'Hidden gem in Alberone neighborhood.'], ['09/17/2016', '10/15/2013']]",/Restaurant_Review-g187791-d4070199-Reviews-Osteria_all_Alberone-Rome_Lazio.html,d4070199
909,Tralala,Lyon,"['French', 'American']",910.0,5.0,,8.0,"[['Good quality/price'], ['12/11/2017']]",/Restaurant_Review-g187265-d12151783-Reviews-Tralala-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d12151783
3336,Les Miscellanees de M. Jash,Paris,,3337.0,5.0,,28.0,"[[""You'll get one of the best welcome in Pari..."", 'Cozy restaurant serves big flavors'], ['10/19/2017', '05/14/2017']]",/Restaurant_Review-g187147-d9736438-Reviews-Les_Miscellanees_de_M_Jash-Paris_Ile_de_France.html,d9736438
1022,La Pierrade,Paris,"['French', 'European', 'Vegetarian Friendly']",1023.0,4.0,$$ - $$$,343.0,"[['Rib eye steak not great', 'Wonderful French Food'], ['12/30/2017', '12/28/2017']]",/Restaurant_Review-g187147-d1847157-Reviews-La_Pierrade-Paris_Ile_de_France.html,d1847157
1802,Melete art design cocktails,Vienna,,1804.0,5.0,,2.0,"[[], []]",/Restaurant_Review-g190454-d11795802-Reviews-Melete_art_design_cocktails-Vienna.html,d11795802
68,Hard Rock Cafe,Hamburg,"['American', 'Bar', 'European', 'Central American', 'Grill', 'Vegetarian Friendly']",69.0,4.0,$$ - $$$,1327.0,"[['You always know what you will get', 'Another hrc visited'], ['12/31/2017', '12/03/2017']]",/Restaurant_Review-g187331-d2271294-Reviews-Hard_Rock_Cafe-Hamburg.html,d2271294
2110,Cafe Bax,Amsterdam,"['Dutch', 'Bar', 'Cafe', 'Pub', 'European', 'Vegetarian Friendly']",2115.0,4.0,$,31.0,"[['Great selection of beers', 'Neighbourhood bar'], ['01/03/2018', '09/23/2017']]",/Restaurant_Review-g188590-d7215515-Reviews-Cafe_Bax-Amsterdam_North_Holland_Province.html,d7215515
1101,Bollyfood,Vienna,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",1102.0,4.5,$,24.0,"[['Best Indian food and economical too.', 'Tasty Indian Food'], ['01/07/2018', '10/06/2017']]",/Restaurant_Review-g190454-d6260442-Reviews-Bollyfood-Vienna.html,d6260442
1136,Feuerwehr Wagner,Vienna,"['Austrian', 'European', 'Wine Bar', 'Central European', 'Vegetarian Friendly']",1137.0,4.0,$$ - $$$,80.0,"[['Lovely evening', 'Delicious food and lovely outdoors seating'], ['09/25/2017', '05/12/2017']]",/Restaurant_Review-g190454-d1104424-Reviews-Feuerwehr_Wagner-Vienna.html,d1104424
5844,Royal Fata,Paris,"['Chinese', 'Vietnamese', 'Asian']",5845.0,3.5,$$ - $$$,83.0,"[['Very good food and wonderful service', 'Do not go here! Food poisoning'], ['10/29/2016', '02/09/2016']]",/Restaurant_Review-g187147-d1411187-Reviews-Royal_Fata-Paris_Ile_de_France.html,d1411187
395,Restaurante Campo Alegre/Compadre,Oporto,"['Mediterranean', 'African', 'Portuguese', 'Soups']",396.0,4.5,$$ - $$$,95.0,"[['Portuguese / Alentejo cuisine at its best', 'Excellent and authentic food & atmosphere'], ['02/17/2018', '01/27/2018']]",/Restaurant_Review-g189180-d1081959-Reviews-Restaurante_Campo_Alegre_Compadre-Porto_Porto_District_Northern_Portugal.html,d1081959
2868,Bunkerei,Vienna,"['European', 'Central European']",2870.0,3.5,$$ - $$$,29.0,"[['Nice outdoor place in the Augarten park.', 'Perfect for a relaxing evening'], ['08/16/2017', '06/21/2017']]",/Restaurant_Review-g190454-d1113389-Reviews-Bunkerei-Vienna.html,d1113389
14323,Koi Restaurant,London,"['Japanese', 'Sushi', 'Asian']",14334.0,3.5,$$ - $$$,84.0,"[['Worth the money?', 'Pre Theatre Meal'], ['08/03/2017', '06/05/2017']]",/Restaurant_Review-g186338-d733997-Reviews-Koi_Restaurant-London_England.html,d733997
1560,Ban Thai,Lyon,"['Asian', 'Thai']",1561.0,4.0,$$ - $$$,127.0,"[['it re-open now!', 'all the time favorite!'], ['12/05/2017', '04/26/2017']]",/Restaurant_Review-g187265-d695160-Reviews-Ban_Thai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d695160
1473,My Break,Prague,,1475.0,5.0,,5.0,"[['Great place', 'Modern lunch and a bit of the real Ukarine'], ['10/28/2017', '07/19/2017']]",/Restaurant_Review-g274707-d12563278-Reviews-My_Break-Prague_Bohemia.html,d12563278
1485,Calhau,Oporto,"['Fast Food', 'European', 'Portuguese']",1486.0,1.5,,2.0,"[[""Don't go!!!!""], ['06/01/2017']]",/Restaurant_Review-g189180-d6993997-Reviews-Calhau-Porto_Porto_District_Northern_Portugal.html,d6993997
4190,LAventure,London,"['French', 'European', 'Vegetarian Friendly']",4197.0,4.5,$$$$,80.0,"[['Excellent food ,most warm welcome', 'Benchmark of excellence'], ['11/10/2017', '09/08/2017']]",/Restaurant_Review-g186338-d719634-Reviews-LAventure-London_England.html,d719634
1811,Tres Mares,Madrid,['Spanish'],1813.0,4.0,$$ - $$$,44.0,"[['A good Sunday lunch', 'Great food - though pricey'], ['03/27/2017', '06/28/2017']]",/Restaurant_Review-g187514-d8472173-Reviews-Tres_Mares-Madrid.html,d8472173
